sent1,sent2,score,CUI-Cosine,CUI-Text-Cosine,POS-Cosine,NVA-Cosine,Sentence-Cosine,CUI-Jaccard,CUI-Text-Jaccard,POS-Jaccard,NVA-Jaccard,Sentence-Jaccard,Pubmed-Cosine,Wiki-Cosine,Google-Cosine,NVA-Pubmed-Cosine,NVA-Wiki-Cosine,NVA-Google-Cosine,WMD-Pubmed,WMD-Google,NVA-WMD-Pubmed,NVA-WMD-Google,bioBERT,clinicalBERT,dischargeBERT,maskedBERT
Explained diagnosis and treatment plan as directed; patient/child/caregiver expressed understanding of the content., Explained diagnosis and treatment plan; patient/child/caretaker expressed understanding of the content..,4.9,1.0,1.0000000000000002,0.9838810816737065,0.7574225728014413,0.7574225728014413,1.0,1.0,0.6666666666666666,0.75,0.75,0.9903238,0.9989408836648459,0.9540396,0.98685807,0.998330794129394,0.95434326,0.49956019811576774,0.6696151767785056,0.49956019811576774,0.6696151767785056,0.9813194305580373,0.9818730486279899,0.9844817879952036,0.9763325563445112
""" Discussed risks, goals, alternatives, advanced directives and the necessity of other members of the healthcare team participating in the procedure.""",""" We discussed risks, goals, and alternatives in detail, hopeful results, and possible complications.""",3.25,0.0,0.0,0.9072636730569255,0.2749676186527862,0.2749676186527862,1.0,1.0,0.8,0.23529411764705882,0.23529411764705882,0.9249931,0.9874933198555105,0.7541914,0.8973388,0.9821056221718376,0.74313104,1.7960410735572276,2.2718114602784807,1.7960410735572276,2.2718114602784807,0.8976226396719933,0.9303425632843643,0.9158377521394228,0.899620123621312
""" Patient discharged to home, ambulating without assistance, Discharge instructions given to patient, Above person(s) verbalized understanding of discharge instructions and follow-up care.""",""" Patient discharged to home, ambulating with assistance, family driving, accompanied by husband/wife/partner, Discharge instructions given to patient, Above person(s) verbalized understanding of discharge instructions and follow-up care.""",3.25,0.5210285472342688,0.3962991602974759,0.9889169250859303,0.7760497108646184,0.7760112667571198,0.6,0.5,1.0,0.6842105263157895,0.6842105263157895,0.9805888,0.9987712561401796,0.9405425,0.9756988,0.9993054917297626,0.94562626,0.8633378494367452,0.9246029967366735,0.8633378494367452,0.9246029967366735,0.9801279636750078,0.9872586599487798,0.9857373079479187,0.9854520530303179
""" Peripheral IV site, established in the right antecubital, using an 18 gauge catheter, in one attempt, Saline lock established.""",""" Peripheral IV site, established in the right antecubital, using an 18 gauge catheter, in one attempt, Saline lock established, Labs drawn at time of placement.""",3.95,0.6165822697608707,0.74071998082285,0.9756170228525982,0.8547653060583152,0.8613242284132131,0.3333333333333333,0.4,0.8333333333333334,0.7333333333333333,0.7647058823529411,0.9862201,0.9992669771383956,0.96419525,0.9825475,0.9991926553406008,0.9542688,0.6618720691915839,0.8475592513563011,0.7121061222639913,0.9313795803467437,0.9913118901807056,0.9930415877455913,0.990207401765799,0.9798617325934363
""" Since his last visit, the participant has not had any new prostate problems, prostate-related treatments or procedures.""",""" Since his last contact, the participant has not had any new prostate problems and he has not had any prostate-related treatments or procedures  Since his last contact, the participant has not had an eye exam with an ophthalmologist or optometrist and he has not been newly diagnosed with cataracts or macular degeneration.""",3,0.5160788870477129,0.47139485650139523,0.9108186992107352,0.6381390168691753,0.6304940613970439,0.0,0.0,1.0,0.4117647058823529,0.3888888888888889,0.9539684,0.9961409289262454,0.90672255,0.91806257,0.995189026780712,0.8477681,1.72076423839657,2.0628678604436352,1.6994312019828244,2.0460253106757826,0.8988527864599538,0.9402551725843316,0.9447359838338545,0.8908888476909035
The patient will continue in the Outpatient Addiction Program including 60 minutes of psychoeducational group therapy and 90 minutes of process group therapy daily for approximately 3-4 weeks., The patient will continue in the Early Recovery Group including 60 minutes of  group therapy twice weekly for approximately 6 weeks.,1.95,0.7042145252847178,0.7207750101669259,0.8373206044098187,0.680818642595457,0.6318567283620898,1.0,1.0,0.8333333333333334,0.5,0.391304347826087,0.97028977,0.9940704556747926,0.90278447,0.94548476,0.9944594505112163,0.87453246,1.1700708953145829,1.34699607054951,1.115595530707978,1.2843749900533201,0.9251602865640944,0.9322768030562658,0.9345468419681171,0.9400501568267446
Also discussed with the participant was an information sheet that he'll take home explaining the role of the Digital Rectal Exam and The Prostate Specific Antigen in the detection of Prostate Cancer., It should be noted that the comments and suggestions contained in the ADHD Flow Sheet report are based solely on my interpretation of the test results and a review of the patient's EMR.,0,0.0,0.0,0.7220561740266065,0.0732901813173081,0.06736200189245604,0.0,0.0,0.3333333333333333,0.034482758620689655,0.03333333333333333,0.93519497,0.9927712998587535,0.71507657,0.83799917,0.9888508911335607,0.5550438,2.6759082727829515,3.4026775816231445,2.7023827791460637,3.4165056757209564,0.8981897520375336,0.8875721425680302,0.9028433892786909,0.8836521792686999
Pain Scale-The Numeric pain scale was used to identify the patient's level of pain (0= no pain and 10 = worst possible pain)., PAIN SCALE: The Numeric pain scale was used to identify client's level of pain (0= no pain and 10 = worst possible pain): 7.,3.95,1.0,1.0,0.9557546477156306,0.9725518366810058,0.9733324842782509,0.5294117647058824,0.5555555555555556,0.8571428571428571,0.7777777777777778,0.75,0.99663186,0.9985336116147643,0.9850626,0.9961301,0.9990789828642759,0.98830336,0.19587972041966523,0.44044340484324046,0.19587972041966523,0.24950639456970328,0.9891426195113657,0.9844383763606797,0.9849218797060993,0.9837586495513169
""" No: new confusion or inability to stay alert and awake; new shortness of breath; new wheezing or chest tightness; sudden swelling of the lips, tongue or mouth; difficulty swallowing that came on suddenly or purple or red rash/blotches that stay when pressed by a glass (purpural rash)""",""" No: new confusion or inability to stay alert and awake; currently feeling like he is going to collapse every time he stands (sits); complete inability to swallow; newly stiff or painful neck; purple or red rash/blotches that stay when pressed by a glass (purpural rash) or pain, pressure or tightness in the chest, jaw or arm""",2.5,0.42445185366464855,0.37149988844194826,0.943041824198353,0.5197972040719667,0.4824504772047256,0.3888888888888889,0.391304347826087,0.875,0.375,0.3488372093023256,0.9775491,0.9981873760021881,0.9140295,0.96348256,0.9969492937472468,0.88765854,1.4383470783772894,1.7717667035920737,1.3745731391000737,1.7060077434466965,0.969496421356752,0.9787720452878441,0.9763207851037553,0.9584486165811795
""" I discussed the treatment plan, risks and benefits with the patient and directed the nurse to perform/treat with paring and liquid nitrogen cryotherapy.""",""" She understands and agrees with the plan of care, and she is discharged from the Emergency Department in stable condition.""",1.65,0.12156536244143074,0.1870669747954417,0.5746294018486381,0.035839299143466126,0.035839299143466126,0.6666666666666666,0.5,0.3333333333333333,0.047619047619047616,0.047619047619047616,0.87508166,0.9928844277564562,0.6387758,0.8022827,0.9917972493905209,0.54003054,2.739420258433892,3.3990063474592564,2.739420258433892,3.3990063474592564,0.9160555067269084,0.8955699241877904,0.908039405773266,0.9095838197936501
""" Maximum severity of symptoms severe, Currently symptoms are severe, Maximum severity of pain rated as 10/10, Current severity of  pain rated as 10/10.""",""" Maximum severity of symptoms moderate, Currently symptoms are moderate, Maximum severity of pain rated as 4/10, Current severity of  pain rated as 4/10.""",2.5,0.8500443483961869,0.7863701240418159,1.0000000000000002,0.8767555990054636,0.8681840588183214,0.0,0.0,1.0,0.75,0.7272727272727273,0.99453545,0.9977269307728929,0.96501577,0.99184394,0.9976255569085539,0.9735272,0.2503639020546072,0.7389213043907978,0.2682475669219577,0.40446359748994165,0.9915795206477958,0.9888782062925126,0.9906384769128161,0.9829650012338188
hydrochlorothiazide 25 mg tablet one-half tablet by mouth every morning.,ibuprofen [MOTRIN] 600 mg tablet 1 tablet by mouth four times a day.,1.5,0.22134472195399132,0.401271922435079,0.9806539633892952,0.30960573165522565,0.2567567624779906,0.0,0.0,1.0,0.2222222222222222,0.14285714285714285,0.95044285,0.9874402616479988,0.9247159,0.9449342,0.9889327528326753,0.9289858,1.4759925366054756,1.7993787874232452,1.4968993538593887,1.636667617599343,0.9362181036743367,0.922716693221851,0.9079213727309374,0.8961864704192573
Risk and benefits of acupuncture discussed with patient and patient consents to proceed with treatment.,""" The risks, benefits, and alternatives of the procedure were discussed with the patient and all questions were answered.""",3.1,0.0,0.331257677143355,0.46277288740787415,0.22386431508999274,0.22386431508999274,0.0,0.0,0.5,0.23076923076923078,0.23076923076923078,0.94198394,0.990390581802581,0.68210196,0.89200276,0.9878708867701357,0.6708248,1.6956283372923897,2.41119912178856,1.6956283372923897,2.41119912178856,0.9174754316502095,0.8992427971919743,0.9099631245586369,0.8304707704703455
""" The patient had a chance to have any questions about this procedure answered, understand(s) and wish(es) to proceed.""",""" The risks and benefits of superovulation and IUI and alternatives were discussed, the patient verbalized understanding and wishes to proceed.""",3,0.0,0.0,0.8470698326760996,0.11413434790861517,0.11413434790861517,1.0,1.0,0.7142857142857143,0.1111111111111111,0.1111111111111111,0.91748476,0.9938440097548139,0.71002996,0.86371464,0.990302039159789,0.6759081,2.2965856641328246,2.505913628015821,2.2965856641328246,2.505913628015821,0.8904214247094735,0.8972693284078574,0.9122745604036695,0.8591116704879987
""" Respiratory assessment findings include respiratory effort easy, Respirations regular, Conversing normally, no signs of distress.""",""" Respiratory assessment findings include respiratory effort easy, Respirations regular, Conversing normally, no signs of distress, Breath sounds clear, to bilateral upper lobes, to bilateral lower lobes, Neck and chest exam findings include trachea midline, Chest expansion equal, Chest movement symmetrical, no associated cough noted, fever.""",3,0.5217720795697022,0.42888018953233037,0.9286959099611057,0.5351376537127392,0.5464819156830252,0.0,0.0,0.7142857142857143,0.3548387096774194,0.375,0.9211903,0.9925718097971994,0.7890253,0.8939318,0.990855962446118,0.7650882,1.802503869865215,2.2954339960019596,1.880885431584912,2.382418185571684,0.9451230539729165,0.9521598160816921,0.9655388062533103,0.951464166942774
""" Patient discharged to home, ambulating without assistance, family driving, accompanied by parent, Discharge instructions given to patient, Discharge instructions given to mother, Above person(s) verbalized understanding of discharge instructions and follow-up care.""",""" Patient discharged to home, ambulating without assistance, friend driving, Above person(s) verbalized understanding of discharge instructions and follow-up care.""",3.9,1.0,1.0,0.973230046582574,0.6420332186201457,0.6419789007159631,0.0,0.0,1.0,0.6842105263157895,0.6842105263157895,0.98705447,0.9989607378279557,0.94827664,0.9843774,0.9987383037415996,0.9445721,1.0217503987713994,1.1203549309114291,1.0217503987713994,1.1203549309114291,0.9659230868338317,0.9741496345468632,0.9797654086749377,0.9671305834654496
""" Patient arrives, via stretcher, via Emergency Medical Services, Unsteady gait, Lift to cart, History obtained from patient, Patient appears comfortable, Patient cooperative, alert, Oriented to person, place and time.""",""" Patient arrives, via personal wheelchair, Unsteady gait, Inability to ambulate, History obtained from patient, Patient appears comfortable, Patient cooperative, alert, Oriented to person, place and time.""",3.2,0.8936279684910069,0.9478340343298285,0.9860221152170869,0.6185830323815914,0.6185830323815914,0.2631578947368421,0.2,0.8,0.5833333333333334,0.5833333333333334,0.98301,0.9983267051681592,0.9331782,0.97858703,0.9976042520417461,0.93033004,0.779598359101323,0.959313640012745,0.779598359101323,0.959313640012745,0.9620508491971573,0.9855317131463374,0.99129090364372,0.9631426602776134
Januvia 100 mg tablet 1 tablet by mouth one time daily.,Cialis 20 mg tablet by mouth as directed by prescriber.,2.5,0.22654407040906663,0.41234480806032786,0.7491121541145623,0.29046163093500854,0.2330669301822147,0.3333333333333333,0.14285714285714285,0.5,0.2857142857142857,0.16666666666666666,0.9037466,0.9685519364755876,0.77363276,0.90919733,0.9456697418168527,0.7978339,2.03771089476822,2.750053800423276,1.9429828710021972,2.6030520482994315,0.931911192253098,0.9371476203357125,0.9407621875601132,0.9017098409799986
Albuterol [PROVENTIL/VENTOLIN] 90 mcg/Act HFA Aerosol 2 puffs by inhalation every 6 hours as needed., Albuterol [PROVENTIL HFA/VENTOLIN HFA] 90 mcg/Act HFA Aerosol 2-6 puffs by inhalation every 4 hours,3.75,0.7966311148464159,0.8258804877618953,0.8559611837849327,0.8686356886968509,0.8749649750386687,0.0,0.0,0.75,0.9090909090909091,0.8666666666666667,0.9807382,0.9970297675835987,0.9497167,0.9826487,0.9953220631218731,0.9500582,0.5620800444099646,0.6753637380595308,0.5620800444099646,0.6470180976330521,0.9555179634440917,0.9667321804107812,0.9831503289226906,0.9653709092285427
""" Discussed the risks, benefits, alternatives, and the necessity of other members of the healthcare team, both male and female, participating in the procedure.""",""" Discussed risk, goals, advance directive and alternatives with patient and the necessity of other members of the surgical team participating in the interventional procedure.""",3.25,1.0,1.0000000000000002,0.9434249341929246,0.3937360179187962,0.3937360179187962,0.8333333333333334,0.9,0.8333333333333334,0.3684210526315789,0.3684210526315789,0.97272,0.9962811112004456,0.83994484,0.94875014,0.9952001350937589,0.7976982,1.3125609561670628,1.7375502096474973,1.3125609561670628,1.7375502096474973,0.9271372477639471,0.9597894071560339,0.9560755524341353,0.9183562529984107
""" No: inability to speak or make normal sounds; new confusion or inability to stay alert and awake; sudden swelling of the lips, tongue or mouth; struggling to breathe even while inactive or resting; pain, pressure or tightness in the chest, arm or shoulder, jaw, or neck or currently feeling like you are going to collapse every time you stand or sit up""",""" No: inability to speak or make normal sounds; new confusion or inability to stay alert and awake; sudden swelling of the lips, tongue, or mouth; currently struggling to breathe, even while inactive or resting; abrupt onset of breathing problems that came over the course of a minute or two; sudden onset of cough, choking or gagging after inhaling something into your airway; pain, pressure or tightness in the chest, jaw or arm; irregular heartbeat or palpitations or noisy, wheezy or raspy breathing that does not clear with coughing""",3,0.6300813371646802,0.622516726518779,0.9672203283139549,0.5658647643550201,0.5650727390330942,0.0,0.0,0.7142857142857143,0.47058823529411764,0.48148148148148145,0.97696936,0.9988019067164671,0.9333108,0.957404,0.998709877596458,0.8990948,1.2868087038395353,1.602963224672186,1.3315936458409763,1.6526075575245538,0.9663617849523904,0.972468802113883,0.9783371554232577,0.9411203446744824
triamcinolone acetonide [KENALOG] 0.1 % cream 1 apply topically two times a day.,tacrolimus [PROGRAF] 1 mg capsule 1 capsule by mouth two times a day.,1,0.0,0.0,1.0000000000000002,0.12618559552289282,0.11761856448301856,0.42857142857142855,0.3333333333333333,1.0,0.2,0.2857142857142857,0.80651176,0.9825139294014413,0.6643634,0.7802828,0.9725227119197177,0.56526554,2.2205681945747138,2.049520491477451,2.5530860370057677,2.648828244914253,0.9192578841891528,0.9370994965487505,0.9174898772709515,0.8888691431454346
male who presents to outpatient physical therapy for evaluation.,female who presents for evaluation of Neck Pain.,2.5,0.0,0.0,0.9589547045202839,0.4147286027642013,0.4147286027642013,0.2857142857142857,0.45454545454545453,0.6666666666666666,0.2222222222222222,0.2222222222222222,0.91440195,0.9845901586890075,0.7236598,0.84426486,0.9847793704555137,0.673824,1.7211971910375663,2.150152323196621,1.7211971910375663,2.150152323196621,0.8889785631555189,0.8490668976609861,0.8711215664245479,0.781364584715984
""" All questions were answered, and the patient was provided with the following printed materials:""",""" His questions were answered, and he verbalized understanding of these instructions and agreement with this plan.""",3.2,0.0,0.0,0.7489005605237298,0.33780947092736824,0.33780947092736824,0.42857142857142855,0.5,0.8,0.16666666666666666,0.16666666666666666,0.9242872,0.9934726249383663,0.7270343,0.88798416,0.992620668924102,0.6396388,1.9799956869125042,2.486585065735448,1.9799956869125042,2.486585065735448,0.9428968454227612,0.8883944074441275,0.927575568915358,0.8814877876341298
""" No: inability to speak or make normal sounds; new confusion or inability to stay alert and awake; sudden swelling of the lips, tongue or mouth; sudden severe swelling of the eyelids; struggling to breathe even while inactive or resting; abrupt onset of breathing problems that came over the course of a minute or two; sudden onset of coughing, choking or gagging due to inhaling something into the airway; any chest pain or discomfort; change in heart rate or rhythm, or rapid or skipped heartbeats or noisy, wheezy or raspy breathing that doesn't clear with coughing""",""" No: inability to speak or make normal sounds; new confusion or inability to stay alert and awake; sudden swelling of the lips, tongue or mouth; sudden severe swelling of the eyelids; struggling to breathe even while inactive or resting; abrupt onset of breathing problems that came over the course of a minute or two; sudden onset of coughing, choking or gagging due to inhaling something into the airway or change in heart rate or rhythm, or rapid or skipped heartbeats""",3.45,0.9233076905107043,0.9223086151532471,0.9919706649346158,0.932696071343386,0.9284117398852793,0.0,0.0,0.625,0.8444444444444444,0.8541666666666666,0.99720323,0.9998630510164441,0.98995626,0.9955863,0.9997811383377404,0.9867178,0.45568193727584966,0.565566409521998,0.4826668623604214,0.5996316134535409,0.9924529977654427,0.9922540242328912,0.99476009978344,0.9919757358698368
Eyes:  Pupils are approximately 3 mm and symmetric.,Eyes:  Pupils are approximately 3 to 4 mm and symmetric.,4.5,1.0000000000000002,1.0000000000000002,1.0,1.0000000000000002,1.0000000000000002,1.0,1.0,1.0,1.0,0.8333333333333334,0.9890723,0.9990442272203403,0.98372144,0.99999976,1.0,0.9999999,0.0,0.49960481080438773,0.0,0.0,0.9999999999999996,1.0000000000000004,1.0000000000000002,0.9999999999999993
""" Patient arrives ambulatory, Gait steady, History obtained from patient, Patient appears, anxious, Patient cooperative, alert, Oriented to person, place and time.""",""" Patient arrives ambulatory, Gait steady, History obtained from patient, Patient appears, generally ill, uncomfortable, Patient cooperative, alert, Oriented to person, place and time.""",3.9,0.6658526249834436,0.8080607187098219,0.9971009594966797,0.8171612035685114,0.7750321407032735,1.0,1.0,1.0,0.8235294117647058,0.7777777777777778,0.9930766,0.9982914309052326,0.9797692,0.9931795,0.9989308946849458,0.9829696,0.44228486491437924,0.48978429309594185,0.335445551595126,0.352788298443695,0.9943331635507271,0.9949936536549666,0.9980614066561613,0.9948330943023049
torsemide [DEMADEX] 20 mg tablet 1 tablet by mouth two times a day.,fluconazole [DIFLUCAN] 100 mg tablet 1 tablet by mouth one time daily.,3,0.13876772946838206,0.27852511703104305,0.9806539633892952,0.3067645116685382,0.26169008500407787,0.3333333333333333,0.6,1.0,0.2222222222222222,0.2,0.94873327,0.9832670330083612,0.9332874,0.92180514,0.9744384991685096,0.9229365,1.4667830354293585,1.4041207558510918,1.6725724778510447,1.4157660180186569,0.9345973609818782,0.9469646094892101,0.9457176604707883,0.9354181393164364
Eye: pupils dilated; background retinopathy - no right and left; macular edema - no right and left; proliferative retinopathy - no right and left., Eye: pupils dilated; background retinopathy - unknown right and left; macular edema - unknown right and left.,3,0.8486915011126093,0.8337593488326731,0.999103139324094,0.771227463489463,0.7709921718553899,0.2,0.125,1.0,0.8181818181818182,0.8181818181818182,0.9769202,0.9960279520339714,0.9199686,0.9810297,0.9912449400242156,0.93307644,0.7306210820050283,0.8984711965816098,0.7306210820050283,0.8984711965816098,0.9722632198178618,0.9649295473689563,0.9764568196533568,0.9549104972190473
""" This patient is approved for all indicated routine preventative medicine services, including immunizations.""",""" This patient is approved for all indicated routine preventative medicine services, including immunizations, in the Department of Family Medicine.""",4.5,1.0000000000000002,1.0000000000000002,0.929519862643508,0.9106301261393152,0.9106301261393152,0.0,0.0,1.0,0.9,0.9,0.9821821,0.999082721142803,0.96825504,0.979073,0.9989521435431512,0.9652685,0.48224162519614,0.5542501490938067,0.48224162519614,0.5542501490938067,0.9918112698265703,0.9894231442198407,0.9888657693529717,0.9862701010203028
""" Identified Illness as a learning need, Identified Follow-up care as a learning need, Identified Medications as a learning need, Patients primary language is English, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions.""",""" Identified Illness as a learning need, Glasses for vision identified as a Barrier to Learning, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions.""",3,0.3810427861125518,0.3552219086593529,0.910691507311227,0.7498984764360256,0.7498984764360256,0.7727272727272727,0.8125,0.6666666666666666,0.5652173913043478,0.5652173913043478,0.98608625,0.9991161946594951,0.9558749,0.980368,0.9991107631007478,0.9494436,0.9413176829281406,1.1559507241249674,0.9413176829281406,1.1559507241249674,0.958658984336367,0.9637144132564293,0.9755217609346511,0.9579434283250362
No: bulging eye(s) or staring appearance; limited or painful eye movement or fever (greater than 100.4, No: new wheezing ; suspected ear pain; secretions or drainage from the eye; bloodshot or pink eyes; sneezing or irritable or fussier than usual,0.5,0.17982813404012488,0.19375594967037396,0.7427633934979034,0.12893102675830323,0.11859071378864056,0.2857142857142857,0.25,0.6,0.045454545454545456,0.04,0.915778,0.9889624536563683,0.75939167,0.8504672,0.9910597560980068,0.6494677,2.568590348347695,3.3929491219679955,2.612870451374254,3.4197237485790644,0.9141096824626586,0.9305595891227907,0.9271853324942463,0.8644385720087004
sulfasalazine [AZULFIDINE EN-TAB] 500 mg tablet enteric coated 2 tablets by mouth two times a day.,Proscar 5 mg tablet 1 tablet by mouth one time daily.,3,0.15198807417091803,0.2985594239440254,0.9156558250030644,0.1606625592707539,0.1489557701714688,0.0,0.0,0.6,0.15384615384615385,0.1,0.9074963,0.9907130766824346,0.88126636,0.8930083,0.9789670113613935,0.8754164,2.203148858733427,2.1929094359994625,2.4008331584681275,2.44284311944356,0.936668634091757,0.9282185199647629,0.9267586483807536,0.8791744951482819
""" Vaccine indications, contraindications, dosing schedule, efficacy and adverse effects for each vaccine were discussed.""",""" We reviewed the indications, contraindications, dosing schedule, and side effects for the cipro.""",2.5,0.0,0.0,0.8365870958649949,0.5856171958327538,0.5856171958327538,0.3333333333333333,0.5555555555555556,0.5714285714285714,0.4166666666666667,0.4166666666666667,0.9309427,0.992577701380366,0.84385234,0.9098464,0.9941915303708875,0.8508466,1.5799601035401822,1.946136539291644,1.5799601035401822,1.946136539291644,0.9381726894487556,0.9500650085563773,0.9640969528856758,0.9303287626607588
The patient expressed understanding and appreciation of the content.,The patient expresses understanding and agreement of this plan.,5,0.3737925577974997,0.19901720700268039,0.7775621544215126,0.1133476468248656,0.1133476468248656,1.0,1.0,0.3333333333333333,0.25,0.25,0.9358576,0.9961352533067056,0.7361378,0.85472226,0.9927102009511775,0.69071674,1.5914599903298379,2.0353637373687743,1.5914599903298379,2.0353637373687743,0.9499791094469425,0.9429042438625962,0.9559383583540186,0.919252038864063
Explained diagnosis and treatment plan: patient/caregiver expressed understanding of the content., Explained diagnosis and treatment plan; patient/child/caretaker expressed understanding of the content.,4.9,1.0,1.0000000000000002,0.9984119803303926,0.7078752549465828,0.7078752549465828,0.25,0.25,1.0,0.7272727272727273,0.7272727272727273,0.9873605,0.9991865740924868,0.95617616,0.98189616,0.9991413895404618,0.954231,0.5369299289447075,0.7071312420033515,0.5369299289447075,0.7071312420033515,0.9782986845839499,0.9797977153171817,0.9793820806561422,0.968985330828528
The patient will continue in the Outpatient Addiction Program including 60 minutes of psychoeducational group therapy and 90 minutes of process group therapy daily for approximately 3 weeks., The patient will continue in the Early Recovery Group including  60 minutes of  group therapy twice weekly for approximately 6 weeks.,3,0.7042145252847178,0.7207750101669259,0.8373206044098187,0.680818642595457,0.6318567283620898,0.16666666666666666,0.3,0.8333333333333334,0.5,0.4090909090909091,0.97028977,0.9944351216173355,0.8956725,0.94548476,0.9944594505112163,0.87453246,1.1700708953145829,1.3534036378964078,1.115595530707978,1.2843749900533201,0.9251602865640944,0.9322768030562658,0.9345468419681171,0.9400501568267446
"""Patient expressed comprehension, agreed to participate in the study, and both patient and title signed the consent form.""","""Patient seen and discussed with supervising consultant, Dr. Name, who evaluated the patient and concurs with the assessment and plan.""",0.5,0.0,0.0,0.37035325173383443,0.03617754214900944,0.03617754214900944,1.0,1.0,0.14285714285714285,0.05,0.05,0.916397,0.9921089300215988,0.6815537,0.85461974,0.9878575305855989,0.60496926,2.5616777037588543,2.913432011790591,2.5616777037588543,2.913432011790591,0.884140833808481,0.8807897097441947,0.9014232884819678,0.8793954748058969
""" Explained sleep issues, diagnosis and treatment plans; patient expressed understanding of the content.""", I explained the diagnosis and treatment plan; the patient asked appropriate questions and expressed understanding of our discussion.,3.25,0.42501887858612536,0.4056787354024759,0.8754327686259862,0.35140207409944185,0.35140207409944185,0.0,0.0,1.0,0.4,0.4,0.955389,0.9964084851518178,0.867023,0.93756646,0.9962569233054024,0.8689226,1.162229588443187,1.3698205138841684,1.162229588443187,1.3698205138841684,0.9521386411582945,0.9602836139830222,0.9638669370222269,0.9301564240079887
""" Following this, the superolateral knee region was prepared with a ChloraPrep scrub then reexamined using the same transducer, a sterile ultrasound transducer cover, and sterile ultrasound transducer gel.""",""" Following this, the groin was prepared with a ChloraPrep scrub then reexamined using the same transducer, a sterile ultrasound transducer cover, and sterile ultrasound transducer gel.""",3.25,0.5779558014841695,0.4177415059066143,0.9966573270386805,0.909528742511347,0.909528742511347,1.0,1.0,1.0,0.7142857142857143,0.7142857142857143,0.99070376,0.9996119328838917,0.99211335,0.984777,0.9994534458453557,0.990901,0.6091158974978743,0.43399863204060074,0.6091158974978743,0.43399863204060074,0.9909915336315296,0.9912078685313739,0.9920503213198898,0.9867047572744446
""" Discussed the risks, goals, alternatives, and advanced directives and the necessity of other members of the healthcare team participating in the procedure with the patient (or legal representative and others present during the discussion).""",""" Discussed risks, goals, alternatives, advance directives, and the necessity of other members of the healthcare team participating in the procedure with the patient and her mother.""",3.65,0.5507983961489353,0.7243728622785246,0.8917101777152017,0.6352295510354504,0.6352295510354504,0.0,0.0,1.0,0.631578947368421,0.631578947368421,0.9891064,0.9992580125931616,0.94759655,0.98691136,0.9992761372798158,0.9459177,0.7821513907273152,0.9206741757203522,0.7821513907273152,0.9206741757203522,0.9742168850194763,0.9863708373794144,0.9852397749801569,0.9771133035097574
""" Patient discharged to home, ambulating without assistance, family driving, accompanied by parent, Discharge instructions given to patient, Discharge instructions given to mother, Above person(s) verbalized understanding of discharge instructions and follow-up care.""",""" Patient discharged to home, ambulating without assistance, family driving, Discharge instructions given to patient, Above person(s) verbalized understanding of discharge instructions and follow-up care.""",4.25,1.0,1.0,0.9923428650859952,0.9000341651440494,0.9000247692079546,0.5,0.3333333333333333,1.0,0.8333333333333334,0.8333333333333334,0.99447244,0.9997404692795385,0.9819702,0.9938981,0.9997494324035778,0.98216116,0.5234400436858573,0.5672371702103925,0.5234400436858573,0.5672371702103925,0.9855144788885429,0.9907897529832594,0.9948563998876007,0.9824479405494383
Insulin NPH Human [NOVOLIN N] 100 unit/mL suspension subcutaneous as directed by prescriber., Insulin NPH Human [NOVOLIN N] 100 unit/mL suspension 63-76 units subcutaneous as directed by prescriber.,3.5,0.9337052555799352,0.9757168524513916,0.9863960442170578,0.8712429196665509,0.8266318524635827,0.5,0.5,0.8,0.8181818181818182,0.7857142857142857,0.9960125,0.9980511015111839,0.9855974,0.987188,0.9989527573263166,0.9501291,0.26602766445346937,0.4435959545815688,0.2859225983348846,0.5541569672486186,0.993314059914292,0.9963098681671773,0.9962332253265889,0.9874267745908573
"""At the end of the massage, the patient may apply lotion or vitamin E oil to the skin.""",Social worker discussed with the patient reason for admission to the hospital.,0,0.0,0.0,0.8885628204313327,0.011904323638736395,0.011922582084452363,0.4444444444444444,0.4666666666666667,0.25,0.07142857142857142,0.07142857142857142,0.81419003,0.9853356383623194,0.50668335,0.5948634,0.9790950515796949,0.33425122,3.1189248759658947,3.6156825474367187,3.1189248759658947,3.6156825474367187,0.8886438812742955,0.8756850673358578,0.8821359451854972,0.8140382403020382
""" Although the splint will temporarily keep the broken bone ends from moving, it may be changed to a cast when you visit your doctor or the orthopedic (bone) doctor.""",""" Although the splint will temporarily provide adequate immobilization for the injured area, it will most likely be converted to a cast by the orthopedic (bone) doctor.""",4,0.46977025213160006,0.5612610677058677,0.8766244629930867,0.49035402022595515,0.5058459571775338,0.5,0.5714285714285714,0.5714285714285714,0.29411764705882354,0.3157894736842105,0.9412239,0.9947374599310147,0.85379344,0.91429496,0.989167300441254,0.8113704,1.6409586563234417,1.980161553915368,1.731474894690417,2.132439454286945,0.9479757701976647,0.9567765864495058,0.9609342469915921,0.9333768131376942
